--------- beginning of events
12-19 10:38:16.068  1256 10046 I power_partial_wake_state: [REL,1,*telephony-sem-radio*:com.android.phone]
12-19 11:15:27.867  1256  1328 I am_pss  : [19806,1000,com.samsung.InputEventApp,8189952,6639616,567296,42434560,0,10,11]
12-19 11:15:27.876  1256  1328 I am_pss  : [19788,10212,com.google.android.apps.turbo,12361728,10952704,567296,45871104,0,19,9]
12-19 11:15:28.748  1256  9108 I power_partial_wake_state: [CHG,2,*telephony-sem-radio*:com.android.phone]
12-19 11:15:28.755  1256  9108 I power_partial_wake_state: [CHG,6,*telephony-sem-radio*:com.android.phone]
12-19 11:15:28.757  1256  9108 I power_partial_wake_state: [REL,1,*telephony-sem-radio*:com.android.phone]
12-19 11:15:31.584  1256  1333 I am_uid_idle: 10255
12-19 11:15:32.510  1256  1328 I am_pss  : [8665,10044,android.process.acore,23872512,10334208,12526592,44036096,0,5,8]
12-19 11:15:36.479  1256  1256 I notification_cancel: [10053,6700,com.android.systemui,3,low_battery,-1,0,1088,8,NULL]
12-19 11:15:38.469  8467 12304 I dvm_lock_sample: [com.samsung.adaptivebrightnessgo,0,binder:8467_6,129,CameraDeviceImpl.java,2067,void android.hardware.camera2.impl.CameraDeviceImpl$CameraDeviceCallbacks.onCaptureStarted(android.hardware.camera2.impl.CaptureResultExtras, long),-,1463,void android.hardware.camera2.impl.CameraDeviceImpl.close(),25]
12-19 11:15:38.556  1256  1333 I am_uid_idle: 10180
12-19 11:15:39.675  1256  1362 I sysui_multi_action: [757,1696,758,6,759,2]
12-19 11:15:41.565  1256  2315 I input_interaction: Interaction with: 8e99506 com.sec.android.app.launcher/com.sec.android.app.launcher.activities.LauncherActivity (server), [Gesture Monitor] PalmMotion (server), 1ff7758 com.android.systemui.ImageWallpaper (server), PointerEventDispatcher0 (server), 
12-19 11:15:41.571  1256  1362 I sysui_multi_action: [757,1696,758,6,759,3]
12-19 11:15:41.787  1256  9108 I sysui_multi_action: [757,127,758,1]
12-19 11:15:41.787  1256  9108 I sysui_multi_action: [757,804,799,note_load,801,2,802,1]
12-19 11:15:41.788  1256  9108 I notification_panel_revealed: 2
12-19 11:15:41.806  1256  1307 I input_focus: [Focus request 1f5b3c NotificationShade,reason=UpdateInputWindows]
12-19 11:15:41.833  1256  2315 I input_focus: [Focus leaving 8e99506 com.sec.android.app.launcher/com.sec.android.app.launcher.activities.LauncherActivity (server),reason=Waiting for window because NOT_VISIBLE]
12-19 11:15:41.845  1256  2315 I input_focus: [Focus entering 1f5b3c NotificationShade (server),reason=Window became focusable. Previous reason: NOT_VISIBLE]
12-19 11:15:41.858  1256  1307 I input_focus: [Focus request 8e99506 com.sec.android.app.launcher/com.sec.android.app.launcher.activities.LauncherActivity,reason=UpdateInputWindows]
12-19 11:15:41.880  1256  2315 I input_focus: [Focus leaving 1f5b3c NotificationShade (server),reason=NOT_FOCUSABLE]
12-19 11:15:41.881  1256  2315 I input_focus: [Focus entering 8e99506 com.sec.android.app.launcher/com.sec.android.app.launcher.activities.LauncherActivity (server),reason=setFocusedWindow]
12-19 11:15:41.884  1256  1307 I input_focus: [Focus request 1f5b3c NotificationShade,reason=UpdateInputWindows]
12-19 11:15:41.898  1256  2315 I input_focus: [Focus leaving 8e99506 com.sec.android.app.launcher/com.sec.android.app.launcher.activities.LauncherActivity (server),reason=Waiting for window because NOT_FOCUSABLE]
12-19 11:15:41.898  1256  2315 I input_focus: [Focus entering 1f5b3c NotificationShade (server),reason=Window became focusable. Previous reason: NOT_FOCUSABLE]
12-19 11:15:41.936  6700  6700 I sysui_latency: [0,167]
12-19 11:15:42.203  1256  1256 I power_partial_wake_state: [REL,8,*job*/com.sec.android.daemonapp/.service.DayNightChangeCheckService:android]
12-19 11:15:42.228  1256  9108 I power_partial_wake_state: [REL,33,*job*/com.sec.android.daemonapp/.service.DayNightChangeCheckService:android]
12-19 11:15:42.297  1256  9108 I sysui_multi_action: [757,128,758,1,793,35832,794,0,795,15841,796,2131428972,797,charging_state,798,1,806,com.android.systemui,857,CHR,858,1,946,CHARGING,947,0,1395,2,1500,15841,1641,sys,1688,1,1745,2098068913]
12-19 11:15:42.297  1256  9108 I sysui_multi_action: [757,1501,758,1,793,35832,794,0,795,15841,796,2131428972,797,charging_state,806,com.android.systemui,857,CHR,858,1,946,CHARGING,947,0,1500,0,1641,sys,1688,1,1745,2098068913]
12-19 11:15:42.297  1256  9108 I sysui_multi_action: [757,804,799,note_interruptive,801,0,802,1]
12-19 11:15:42.297  1256  9108 I sysui_multi_action: [757,804,799,note_freshness,801,15841,802,1]
12-19 11:15:42.297  1256  9108 I notification_visibility: [-1|com.android.systemui|2131428972|charging_state|10053,1,35832,15841,0,1]
12-19 11:15:42.299  1256  9108 I sysui_multi_action: [757,128,758,1,793,35848,794,0,795,35848,796,32,798,0,806,android,857,USB,858,1,947,0,1395,2,1500,35637,1688,1]
12-19 11:15:42.299  1256  9108 I sysui_multi_action: [757,1501,758,1,793,35848,794,0,795,35848,796,32,806,android,857,USB,858,1,947,0,1500,0,1688,1]
12-19 11:15:42.299  1256  9108 I sysui_multi_action: [757,804,799,note_interruptive,801,0,802,1]
12-19 11:15:42.299  1256  9108 I sysui_multi_action: [757,804,799,note_freshness,801,35848,802,1]
12-19 11:15:42.299  1256  9108 I notification_visibility: [-1|android|32|null|1000,1,35848,35848,0,0]
12-19 11:15:42.996  1256  2315 I input_interaction: Interaction with: 1f5b3c NotificationShade (server), [Gesture Monitor] PalmMotion (server), PointerEventDispatcher0 (server), 
12-19 11:15:43.296  1256  9359 I sysui_multi_action: [757,128,758,2,793,36831,794,999,795,16840,796,2131428972,797,charging_state,798,1,806,com.android.systemui,857,CHR,858,1,946,CHARGING,947,0,1395,2,1500,999,1641,sys,1688,1,1745,2098068913]
12-19 11:15:43.296  1256  9359 I notification_visibility: [-1|com.android.systemui|2131428972|charging_state|10053,0,36831,16840,0,1]
12-19 11:15:43.297  1256  9359 I sysui_multi_action: [757,128,758,2,793,36846,794,998,795,36846,796,32,798,0,806,android,857,USB,858,1,947,0,1395,2,1500,998,1688,1]
12-19 11:15:43.297  1256  9359 I notification_visibility: [-1|android|32|null|1000,0,36846,36846,0,0]
12-19 11:15:43.313  1256  1307 I input_focus: [Focus request 8e99506 com.sec.android.app.launcher/com.sec.android.app.launcher.activities.LauncherActivity,reason=UpdateInputWindows]
12-19 11:15:43.326  1256  9359 I sysui_multi_action: [757,127,758,2]
12-19 11:15:43.326  1256  9359 I notification_panel_hidden: 
12-19 11:15:43.329  1256  2315 I input_focus: [Focus leaving 1f5b3c NotificationShade (server),reason=setFocusedWindow]
12-19 11:15:43.329  1256  2315 I input_focus: [Focus entering 8e99506 com.sec.android.app.launcher/com.sec.android.app.launcher.activities.LauncherActivity (server),reason=setFocusedWindow]
12-19 11:15:46.540  1256  1256 I notification_cancel: [10053,6700,com.android.systemui,3,low_battery,-1,0,1088,8,NULL]
12-19 11:15:50.807  1256  1328 I am_pss  : [19806,1000,com.samsung.InputEventApp,8189952,6639616,567296,42434560,0,10,16]
12-19 11:15:56.594  1256  1256 I notification_cancel: [10053,6700,com.android.systemui,3,low_battery,-1,0,1088,8,NULL]
12-19 11:15:56.605  1256  1256 I notification_enqueue: [10053,6700,com.android.systemui,2131428972,charging_state,-1,Notification(channel=CHR shortcut=null contentView=null vibrate=null sound=null defaults=0x0 flags=0xa color=0xff5075a1 category=sys groupKey=CHARGING vis=PUBLIC semFlags=0x0 semPriority=0 semMissedCount=0),1,NULL]
12-19 11:15:56.831  1256  1328 I am_pss  : [8665,10044,android.process.acore,23737344,10199040,12526592,43900928,0,5,15]
12-19 11:15:56.956  1256  1256 I power_partial_wake_state: [REL,351,prevent full-screen wakelock in EnqueueNotificationRunnable:android]
12-19 11:15:59.137  8467 20259 I dvm_lock_sample: [com.samsung.adaptivebrightnessgo,0,CameraBackground,113,CameraDeviceImpl.java,211,void android.hardware.camera2.impl.CameraDeviceImpl$4.run(),-,1425,void android.hardware.camera2.impl.CameraDeviceImpl.flush(),22]
12-19 11:15:59.137  8467 13921 I dvm_lock_sample: [com.samsung.adaptivebrightnessgo,0,binder:8467_7,104,CameraDeviceImpl.java,1786,void android.hardware.camera2.impl.CameraDeviceImpl.onDeviceError(int, android.hardware.camera2.impl.CaptureResultExtras),-,1425,void android.hardware.camera2.impl.CameraDeviceImpl.flush(),20]
12-19 11:15:59.570  8665  8696 I content_query_sample: cp_s: [CONTACT con(58) dat(108) acc({sim(2)=77}) calls([logtype:100 cnt:21, logtype:300 cnt:55]) Iso(CM) uId(0) ]
12-19 11:15:59.570  8665  8696 I content_query_sample: cp_s: [ agr({[2 ,2]=10, [2 ,2 ,2 ,2]=1, [2]=44, [2 ,2 ,2]=3}) ]
12-19 11:15:59.570  8665  8696 I content_query_sample: cp_s: [ cnt({acore(8665)=1, gms(14963)=6}) ]
12-19 11:15:59.570  8665  8696 I content_query_sample: cp_s: [PROFILE ] [SAPROFILE ]
12-19 11:15:59.570  8665  8696 I content_query_sample: cp_s: [STATE R(F) ]
12-19 11:16:00.001  1256  1256 I power_partial_wake_state: [REL,0,*alarm*:android]
12-19 11:16:03.115  1256  1362 I sysui_multi_action: [757,1696,758,6,759,2]
12-19 11:16:06.645  1256  2315 I input_interaction: Interaction with: 8e99506 com.sec.android.app.launcher/com.sec.android.app.launcher.activities.LauncherActivity (server), [Gesture Monitor] PalmMotion (server), 1ff7758 com.android.systemui.ImageWallpaper (server), PointerEventDispatcher0 (server), 
12-19 11:16:06.653  1256  1362 I sysui_multi_action: [757,1696,758,6,759,3]
12-19 11:16:06.662  1256  1256 I notification_cancel: [10053,6700,com.android.systemui,3,low_battery,-1,0,1088,8,NULL]
12-19 11:16:10.397  1256  9357 I am_proc_died: [0,19525,com.samsung.android.networkdiagnostic,945,19,146,871]
12-19 11:16:10.400  1256  9357 I am_uid_stopped: 5023
12-19 11:16:10.416  1256  1328 I am_pss  : [19993,10221,com.android.vending:background,50841600,48857088,543744,88846336,0,19,9]
12-19 11:16:10.425  1256  1328 I am_pss  : [19979,1000,com.samsung.android.dqagent,7780352,6086656,566272,42876928,0,19,7]
12-19 11:16:10.434  1256  1328 I am_pss  : [19852,1000,com.samsung.android.lool,11210752,8183808,569344,45756416,0,19,8]
12-19 11:16:10.442  1256  1328 I am_pss  : [19960,1000,com.samsung.android.sm.provider,10273792,4075520,3926016,36052992,0,19,7]
12-19 11:16:10.450  1256  1328 I am_pss  : [19707,10220,com.google.process.gapps,9300992,1261568,6694912,25964544,0,19,7]
12-19 11:16:10.453  1256  2257 I am_compact: [19707,com.google.process.gapps,anon,41956,22712,18516,30352,-17924,0,-17924,17924,49,0,0,965,15,2812676,-4808]
12-19 11:16:10.459  1256  1328 I am_pss  : [19705,5012,com.samsung.android.sm.devicesecurity,8066048,6602752,564224,42741760,0,19,8]
12-19 11:16:10.468  1256  1328 I am_pss  : [14286,10180,com.samsung.android.net.wifi.wifiguider,9389056,2076672,6393856,38166528,0,19,8]
12-19 11:16:10.478  1256  1328 I am_pss  : [18328,10255,com.google.android.permissioncontroller,11522048,7307264,3149824,42967040,0,19,8]
12-19 11:16:16.719  1256  1256 I notification_cancel: [10053,6700,com.android.systemui,3,low_battery,-1,0,1088,8,NULL]
12-19 11:16:16.732  1256  1256 I notification_enqueue: [10053,6700,com.android.systemui,2131428972,charging_state,-1,Notification(channel=CHR shortcut=null contentView=null vibrate=null sound=null defaults=0x0 flags=0xa color=0xff5075a1 category=sys groupKey=CHARGING vis=PUBLIC semFlags=0x0 semPriority=0 semMissedCount=0),1,NULL]
12-19 11:16:17.082  1256  1256 I power_partial_wake_state: [REL,350,prevent full-screen wakelock in EnqueueNotificationRunnable:android]
12-19 11:16:19.432  1256  9359 I wm_task_moved: [153,1,4]
12-19 11:16:19.432  1256  9359 I wm_task_to_front: [0,153]
12-19 11:16:19.433  1256  9359 I wm_focused_root_task: [0,0,153,1,bringingFoundTaskToFront]
12-19 11:16:19.434  1256  9359 I wm_set_resumed_activity: [0,com.samsung.android.dialer/.DialtactsActivity,bringingFoundTaskToFront]
12-19 11:16:19.435  1256  9359 I wm_new_intent: [0,74692865,153,com.samsung.android.dialer/.DialtactsActivity,android.intent.action.MAIN,NULL,NULL,270532608,startActivityAsUser:com.sec.android.app.launcher:-1]
12-19 11:16:19.435  1256  9359 I wm_pause_activity: [0,56661028,com.sec.android.app.launcher/.activities.LauncherActivity,userLeaving=true,pauseBackTasks]
12-19 11:16:19.438  1256  1307 I input_focus: [Requesting to set focus to null window,reason=UpdateInputWindows]
12-19 11:16:19.440  7230  7230 I wm_on_top_resumed_lost_called: [56661028,com.sec.android.app.launcher.activities.LauncherActivity,topStateChangedWhenResumed]
12-19 11:16:19.440  7230  7230 I wm_on_paused_called: [56661028,com.sec.android.app.launcher.activities.LauncherActivity,performPause]
12-19 11:16:19.441  1256  9108 I wm_set_resumed_activity: [0,com.samsung.android.dialer/.DialtactsActivity,resumeTopActivity]
12-19 11:16:19.442  1256  9108 I wm_add_to_stopping: [0,56661028,com.sec.android.app.launcher/.activities.LauncherActivity,makeInvisible]
12-19 11:16:19.444  1256  9108 I wm_resume_activity: [0,74692865,153,com.samsung.android.dialer/.DialtactsActivity]
12-19 11:16:19.446 31313 31313 I wm_on_restart_called: [74692865,com.samsung.android.dialer.DialtactsActivity,performRestartActivity]
12-19 11:16:19.447  1256  1303 I sysui_multi_action: [757,803,799,window_time_0,802,59]
12-19 11:16:19.458  1256  1306 I am_uid_active: 10098
12-19 11:16:19.458 31313 31313 I wm_on_start_called: [74692865,com.samsung.android.dialer.DialtactsActivity,handleStartActivity]
12-19 11:16:19.464  1256  2315 I input_focus: [Focus leaving 8e99506 com.sec.android.app.launcher/com.sec.android.app.launcher.activities.LauncherActivity (server),reason=NO_WINDOW]
12-19 11:16:19.474  1256  1306 I am_kill : [0,18798,com.samsung.android.rubin.app,999,empty #19]
12-19 11:16:19.486  1256  1328 I am_pss  : [17697,10220,com.google.process.gservices,8491008,1785856,5410816,27394048,0,19,7]
12-19 11:16:19.503  1256  9108 I am_proc_died: [0,18798,com.samsung.android.rubin.app,999,19,145,875]
12-19 11:16:19.504  1256  9108 I am_uid_stopped: 5010
12-19 11:16:19.507 31313 31313 I wm_on_resume_called: [74692865,com.samsung.android.dialer.DialtactsActivity,RESUME_ACTIVITY]
12-19 11:16:19.617 31313 31313 I wm_on_top_resumed_gained_called: [74692865,com.samsung.android.dialer.DialtactsActivity,topWhenResuming]
12-19 11:16:19.629  1256  1307 I input_focus: [Focus request 440f19e com.samsung.android.dialer/com.samsung.android.dialer.DialtactsActivity,reason=UpdateInputWindows]
12-19 11:16:19.662  1256  2249 I commit_sys_config_file: [settings-1-0,4]
12-19 11:16:19.680  1256  2315 I input_focus: [Focus entering 440f19e com.samsung.android.dialer/com.samsung.android.dialer.DialtactsActivity (server),reason=Window became focusable. Previous reason: NOT_VISIBLE]
12-19 11:16:19.689  1256  1303 I sysui_multi_action: [319,41,321,34,322,249,325,131636,757,761,758,9,759,4,806,com.samsung.android.dialer,871,com.samsung.android.dialer.DialtactsActivity,904,com.sec.android.app.launcher,905,0,1320,8,1321,5]
12-19 11:16:19.689  1256  1303 I am_app_transition: [com.samsung.android.dialer,com.samsung.android.dialer.DialtactsActivity,T_SNAPSHOT(4),41,34,-1,249,HOT(9),speed-profile(8)]
12-19 11:16:19.732 31313 31313 I wm_on_idle_called: {com.samsung.android.dialer/com.samsung.android.dialer.DialtactsActivity}
12-19 11:16:19.732  1256  9108 I wm_idle_activity: [0,74692865,com.samsung.android.dialer/.DialtactsActivity]
12-19 11:16:19.733  1256  9108 I power_partial_wake_state: [REL,297,*launch*:android]
12-19 11:16:19.752  1256  1307 I wm_wallpaper_surface: [0,0]
12-19 11:16:19.754  1256  1306 I wm_stop_activity: [0,56661028,com.sec.android.app.launcher/.activities.LauncherActivity]
12-19 11:16:19.772  7230  7230 I wm_on_stop_called: [56661028,com.sec.android.app.launcher.activities.LauncherActivity,STOP_ACTIVITY_ITEM]
12-19 11:16:19.839  1256  1256 I am_uid_running: 10167
12-19 11:16:19.847  1256  1334 I am_proc_start: [0,20342,10167,com.samsung.android.samsungpassautofill,service,{com.samsung.android.samsungpassautofill/com.samsung.android.samsungpassautofill.AutofillServiceMain}]
12-19 11:16:19.913  1256  9354 I am_proc_bound: [0,20342,com.samsung.android.samsungpassautofill]
12-19 11:16:19.915  1256  9354 I am_uid_active: 10167
12-19 11:16:20.095  1256  9357 I sysui_multi_action: [757,1721,758,4,908,com.samsung.android.smartsuggestions/.extservice.services.AugmentedAutofillService,1722,40]
12-19 11:16:20.110  8952  8952 I sysui_multi_action: [757,1724,758,10,806,com.samsung.android.dialer,871,,908,com.samsung.android.smartsuggestions,1145,27,1456,1872420754]
12-19 11:16:20.179  1256  9357 I am_kill : [0,19248,com.google.android.webview:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:1,999,empty #19]
12-19 11:16:20.181  1256  9357 I am_kill : [0,19080,com.google.android.webview:webview_service,999,empty #20]
12-19 11:16:20.183  1256  9357 I am_kill : [0,18287,com.android.chrome,999,empty #21]
12-19 11:16:20.213  1256  9357 I am_proc_died: [0,19248,com.google.android.webview:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:1,999,19,111,902]
12-19 11:16:20.214  1256  9357 I am_schedule_service_restart: [0,com.google.android.googlequicksearchbox/org.chromium.content.app.SandboxedProcessService0:1,1000]
12-19 11:16:20.214  1256  9357 I am_uid_stopped: 99039
12-19 11:16:20.216  1256  9357 I am_proc_died: [0,19080,com.google.android.webview:webview_service,999,19,111,902]
12-19 11:16:20.216  1256  9357 I am_uid_stopped: 10232
12-19 11:16:20.226  1256  9357 I am_unschedule_service_restart: [0,com.google.android.googlequicksearchbox/org.chromium.content.app.SandboxedProcessService0:1,0,bring down]
12-19 11:16:20.227  1256  2257 I am_compact: [18884,com.google.android.googlequicksearchbox:googleapp,anon,150636,130032,18656,84780,-3312,48,-3392,3444,52,2,131548195,900,5,2819644,6940]
12-19 11:16:20.232  1256  9357 I am_proc_died: [0,18287,com.android.chrome,999,19,112,902]
12-19 11:16:20.233  1256  9357 I am_schedule_service_restart: [0,com.android.chrome/org.chromium.chrome.browser.customtabs.CustomTabsConnectionService,1000]
12-19 11:16:20.233  1256  9357 I am_uid_stopped: 10234
12-19 11:16:20.235  1256  9357 I am_unschedule_service_restart: [0,com.android.chrome/org.chromium.chrome.browser.customtabs.CustomTabsConnectionService,0,bring down]
12-19 11:16:20.506  1256  2257 I am_compact: [14963,com.google.android.gms,anon,107824,68900,38120,45244,-38120,0,-38120,41816,279,2,131548421,905,5,2826584,-19384]
12-19 11:16:20.999  1256  2315 I input_interaction: Interaction with: 440f19e com.samsung.android.dialer/com.samsung.android.dialer.DialtactsActivity (server), [Gesture Monitor] PalmMotion (server), PointerEventDispatcher0 (server), 
12-19 11:16:21.066  1256 10026 I power_partial_wake_state: [CHG,17,AudioMix:audioserver]
12-19 11:16:21.077  1256  2263 I power_partial_wake_state: [REL,53,*vibrator*:android]
12-19 11:16:21.155  1256  1334 I am_proc_start: [0,20374,1000,com.sec.android.app.parser,service,{com.sec.android.app.parser/com.sec.android.app.parser.ParseService}]
12-19 11:16:21.249  1256  9357 I am_proc_bound: [0,20374,com.sec.android.app.parser]
12-19 11:16:21.320  1256  9357 I power_partial_wake_state: [CHG,253,AudioMix:audioserver]
12-19 11:16:21.415  1256 10026 I power_partial_wake_state: [CHG,95,AudioMix:audioserver]
12-19 11:16:21.417  1256  2263 I power_partial_wake_state: [REL,50,*vibrator*:android]
12-19 11:16:21.559  1256 10026 I power_partial_wake_state: [CHG,144,AudioMix:audioserver]
12-19 11:16:21.800  1256 10026 I power_partial_wake_state: [CHG,241,AudioMix:audioserver]
12-19 11:16:21.805  1256  2263 I power_partial_wake_state: [REL,54,*vibrator*:android]
12-19 11:16:21.939  1256  9357 I power_partial_wake_state: [CHG,140,AudioMix:audioserver]
12-19 11:16:21.992  1256  2263 I power_partial_wake_state: [REL,49,*vibrator*:android]
12-19 11:16:21.995  1256  9108 I power_partial_wake_state: [CHG,55,AudioMix:audioserver]
12-19 11:16:22.140  1256  9108 I power_partial_wake_state: [CHG,144,AudioMix:audioserver]
12-19 11:16:22.233  1256  2263 I power_partial_wake_state: [REL,50,*vibrator*:android]
12-19 11:16:22.240  1256  9108 I power_partial_wake_state: [CHG,97,AudioMix:audioserver]
12-19 11:16:22.380  1256  9108 I power_partial_wake_state: [CHG,139,AudioMix:audioserver]
12-19 11:16:22.479  1256 10026 I power_partial_wake_state: [CHG,93,AudioMix:audioserver]
12-19 11:16:22.480  1256  2263 I power_partial_wake_state: [REL,54,*vibrator*:android]
12-19 11:16:22.624  1256  9108 I power_partial_wake_state: [CHG,144,AudioMix:audioserver]
12-19 11:16:23.001  1256  9357 I power_partial_wake_state: [CHG,376,AudioMix:audioserver]
12-19 11:16:23.007  1256  2263 I power_partial_wake_state: [REL,49,*vibrator*:android]
12-19 11:16:23.065  1256  1334 I am_proc_start: [0,20395,1000,com.sec.android.app.servicemodeapp,broadcast,{com.sec.android.app.servicemodeapp/com.sec.android.app.servicemodeapp.ServiceModeAppBroadcastReceiver}]
12-19 11:16:23.121  1256  7210 I am_proc_bound: [0,20395,com.sec.android.app.servicemodeapp]
12-19 11:16:23.164  1256  7210 I power_partial_wake_state: [CHG,162,AudioMix:audioserver]
12-19 11:16:23.169  1256  9325 I service_manager_stats: [100,95,128257]
12-19 11:16:23.191  1256  9325 I wm_task_created: [156,-1]
12-19 11:16:23.191  1256  9325 I wm_task_windowing_mode_changed: [156,0,1]
12-19 11:16:23.197  1256  9325 I wm_task_moved: [156,1,5]
12-19 11:16:23.197  1256  9325 I wm_task_to_front: [0,156]
12-19 11:16:23.198  1256  9325 I wm_create_task: [0,156,1]
12-19 11:16:23.198  1256  9325 I wm_create_activity: [0,162172530,156,com.sec.android.app.servicemodeapp/.SysDump,android.intent.action.MAIN,NULL,NULL,276824064,startActivityAsUser:com.sec.android.app.servicemodeapp:-1]
12-19 11:16:23.199 31313 31313 I wm_on_top_resumed_lost_called: [74692865,com.samsung.android.dialer.DialtactsActivity,topStateChangedWhenResumed]
12-19 11:16:23.199  1256  9325 I wm_task_moved: [156,1,5]
12-19 11:16:23.201  1256  9325 I wm_pause_activity: [0,74692865,com.samsung.android.dialer/.DialtactsActivity,userLeaving=true,pauseBackTasks]
12-19 11:16:23.209  1256  9325 I am_kill : [0,18888,com.linkedin.android,999,empty #19]
12-19 11:16:23.217 31313 31313 I wm_on_paused_called: [74692865,com.samsung.android.dialer.DialtactsActivity,performPause]
12-19 11:16:23.218  1256  9367 I wm_add_to_stopping: [0,74692865,com.samsung.android.dialer/.DialtactsActivity,makeInvisible]
12-19 11:16:23.218  1256  1303 I sysui_multi_action: [757,803,799,window_time_0,802,4]
12-19 11:16:23.248  1256  1334 I am_proc_start: [0,20417,1000,com.android.system,next-top-activity,{com.sec.android.app.servicemodeapp/com.sec.android.app.servicemodeapp.SysDump}]
12-19 11:16:23.251  1256  2315 I input_focus: [Focus leaving 440f19e com.samsung.android.dialer/com.samsung.android.dialer.DialtactsActivity (server),reason=NO_WINDOW]
12-19 11:16:23.273  1256  7210 I am_proc_died: [0,18888,com.linkedin.android,999,19,151,911]
12-19 11:16:23.275  1256  7210 I am_uid_stopped: 10332
12-19 11:16:23.295  1256  9381 I am_proc_bound: [0,20417,com.android.system]
12-19 11:16:23.303  1256  9381 I wm_restart_activity: [0,162172530,156,com.sec.android.app.servicemodeapp/.SysDump]
12-19 11:16:23.305  1256  9381 I wm_set_resumed_activity: [0,com.sec.android.app.servicemodeapp/.SysDump,minimalResumeActivityLocked]
12-19 11:16:23.469 20417 20417 I wm_on_create_called: [162172530,com.sec.android.app.servicemodeapp.SysDump,performCreate]
12-19 11:16:23.470 20417 20417 I wm_on_start_called: [162172530,com.sec.android.app.servicemodeapp.SysDump,handleStartActivity]
12-19 11:16:23.471 20417 20417 I wm_on_resume_called: [162172530,com.sec.android.app.servicemodeapp.SysDump,RESUME_ACTIVITY]
12-19 11:16:23.489 20417 20417 I wm_on_top_resumed_gained_called: [162172530,com.sec.android.app.servicemodeapp.SysDump,topStateChangedWhenResumed]
12-19 11:16:23.506  1256  1307 I input_focus: [Focus request b51bca6 com.sec.android.app.servicemodeapp/com.sec.android.app.servicemodeapp.SysDump,reason=UpdateInputWindows]
12-19 11:16:23.542  1256  1303 I sysui_multi_action: [319,73,321,57,322,350,325,131639,757,761,758,7,759,1,806,com.sec.android.app.servicemodeapp,871,com.sec.android.app.servicemodeapp.SysDump,904,com.sec.android.app.servicemodeapp,905,0,945,109,1320,8,1321,5]
12-19 11:16:23.543  1256  1303 I am_app_transition: [com.sec.android.app.servicemodeapp,com.sec.android.app.servicemodeapp.SysDump,SPLASH_SCREEN(1),73,57,109,350,COLD(7),speed-profile(8)]
12-19 11:16:23.545 20417 20417 I wm_on_idle_called: {com.sec.android.app.servicemodeapp/com.sec.android.app.servicemodeapp.SysDump}
12-19 11:16:23.546  1256  2315 I input_focus: [Focus entering b51bca6 com.sec.android.app.servicemodeapp/com.sec.android.app.servicemodeapp.SysDump (server),reason=Window became focusable. Previous reason: NOT_VISIBLE]
12-19 11:16:23.547  1256  8986 I wm_idle_activity: [0,162172530,com.sec.android.app.servicemodeapp/.SysDump]
12-19 11:16:23.550  1256  1303 I wm_activity_launch_time: [0,162172530,com.sec.android.app.servicemodeapp/.SysDump,350]
12-19 11:16:23.554  1256  8986 I power_partial_wake_state: [REL,353,*launch*:android]
12-19 11:16:23.713  1256  1306 I wm_stop_activity: [0,74692865,com.samsung.android.dialer/.DialtactsActivity]
12-19 11:16:23.753 31313 31313 I wm_on_stop_called: [74692865,com.samsung.android.dialer.DialtactsActivity,STOP_ACTIVITY_ITEM]
12-19 11:16:23.775  1256  8986 I am_proc_died: [0,20374,com.sec.android.app.parser,0,10,120,915]
12-19 11:16:23.958  1256  2249 I commit_sys_config_file: [settings-1-0,5]
12-19 11:16:24.011  1256  2257 I am_compact: [3635,com.samsung.android.messaging,anon,88788,48120,39896,45292,-39896,0,-39896,43364,248,0,0,900,15,2811808,-25620]
12-19 11:16:24.532  1256  2315 I input_interaction: Interaction with: b51bca6 com.sec.android.app.servicemodeapp/com.sec.android.app.servicemodeapp.SysDump (server), [Gesture Monitor] PalmMotion (server), PointerEventDispatcher0 (server), 
12-19 11:16:24.622  1256  2310 I wm_task_moved: [156,1,5]
12-19 11:16:24.623  1256  2310 I wm_set_resumed_activity: [0,com.sec.android.app.servicemodeapp/.SysDump,positionChildAt]
12-19 11:16:24.623  1256  2310 I wm_create_activity: [0,261717587,156,com.sec.android.app.servicemodeapp/.SilentLogOption,NULL,NULL,NULL,262144,startActivityAsUser:com.sec.android.app.servicemodeapp:-1]
12-19 11:16:24.625  1256  2310 I wm_pause_activity: [0,162172530,com.sec.android.app.servicemodeapp/.SysDump,userLeaving=false,resumeTopActivity]
12-19 11:16:24.631 20417 20417 I wm_on_top_resumed_lost_called: [162172530,com.sec.android.app.servicemodeapp.SysDump,topStateChangedWhenResumed]
12-19 11:16:24.632 20417 20417 I wm_on_paused_called: [162172530,com.sec.android.app.servicemodeapp.SysDump,performPause]
12-19 11:16:24.636  1256  8986 I wm_restart_activity: [0,261717587,156,com.sec.android.app.servicemodeapp/.SilentLogOption]
12-19 11:16:24.637  1256  8986 I wm_set_resumed_activity: [0,com.sec.android.app.servicemodeapp/.SilentLogOption,minimalResumeActivityLocked]
12-19 11:16:24.638  1256  1303 I sysui_multi_action: [757,803,799,window_time_0,802,2]
12-19 11:16:24.640  1256  1307 I input_focus: [Requesting to set focus to null window,reason=UpdateInputWindows]
